,title,id,year,imdbid,rating,lgbtq_keywords_num,keywords_num
2778,Rising Sun,5580,1993,0107969,1,0,196
2779,"Firm, The",6474,1993,0106918,3,0,229
2780,"Blood In, Blood Out",5665,1993,0106469,0,0,263
2781,Bhaji on the Beach,5725,1993,0106408,3,0,36
2782,Philadelphia,5919,1993,0107818,2,3,50
2783,Sliver,6076,1993,0108162,3,0,191
2784,Hot Shots! Part Deux,6173,1993,0107144,3,0,253
2785,Farewell My Concubine,6215,1993,0106332,0,0,195
2786,True Romance,6349,1993,0108399,1,0,220
2787,What&#39;s Eating Gilbert Grape,6492,1993,0108550,3,0,123
2788,Matinee,6844,1993,0107529,1,0,43
2789,Arctic Blue,7055,1993,0106303,1,0,27
2790,Dragon Ball Z: The History of Trunks,7209,1993,0142247,1,0,60
2791,Body Bags,7272,1993,0106449,1,1,352
2792,"Pelican Brief, The",7277,1993,0107798,3,0,255
2793,"Making of &#39;...And God Spoke&#39;, The",7418,1993,0107492,1,0,20
2794,In the Name of the Father,7514,1993,0107207,2,0,176
2795,What&#39;s Love Got to Do with It,7526,1993,0108551,3,0,70
2796,A perfect world,7611,1993,0107808,1,0,176
2797,Benny &amp; Joon,7619,1993,0106387,1,0,45
2798,Indecent Proposal,7642,1993,0107211,0,0,126
2799,In the Line of Fire,7667,1993,0107206,1,0,396
2800,Kika,7699,1993,0107315,3,1,46
2801,La casa de los esp&iacute;ritus,7840,1993,0107151,3,1,186
2802,Poetic Justice,8148,1993,0107840,3,0,109
2803,"Man Without a Face, The",8552,1993,0107501,1,0,30
2804,Mi vida loca,8568,1993,0107566,3,0,23
2805,Heaven &amp; Earth,8652,1993,0107096,2,0,52
2806,Six Degrees of Separation,8759,1993,0108149,3,2,53
2807,Much Ado About Nothing,9033,1993,0107616,1,0,215
2808,Fear of a Black hat,9155,1993,0106880,1,0,47
2809,"I Killed My Lesbian Wife, Hung Her on a Meathook, and Now I Have a Three Picture Deal at Disney",9398,1993,0166222,3,0,15
2810,Last Action Hero,9466,1993,0107362,1,0,365
2811,Hard Target,9565,1993,0107076,1,0,167
2812,Space Zombie Bingo!!!,9735,1993,0314713,0,0,8
2813,Leprechaun,10136,1993,0107387,1,0,368
2814,Guilty as sin,10205,1993,0107057,2,0,55
2815,Pulp Fiction,91,1994,0110912,3,0,460
2816,"Lion King, The",100,1994,0110357,1,0,241
2817,Interview with the Vampire,120,1994,0110148,1,2,369
2818,Heisei tanuki gassen pompoko,261,1994,0110008,1,0,30
2819,"Shawshank Redemption, The",339,1994,0111161,0,1,383
2820,Speed,440,1994,0111257,3,0,267
2821,Ace Ventura: Pet Detective,441,1994,0109040,2,2,178
2822,Clerks.,488,1994,0109445,1,0,197
2823,"Stand, The",537,1994,0108941,3,0,519
2824,Heavenly Creatures,567,1994,0110005,3,2,244
2825,Drop Zone,571,1994,0109676,2,0,81
2826,Timecop,574,1994,0111438,1,0,108
2827,Forrest Gump,776,1994,0109830,1,0,273
2828,Reality Bites,860,1994,0110950,3,0,44
2829,Dumb &amp; Dumber,890,1994,0109686,2,0,162
2830,Stargate,959,1994,0111282,1,0,105
2831,Little Women,960,1994,0110367,3,0,156
2832,"Santa Clause, The",1051,1994,0111070,1,0,146
2833,"Return of Jafar, The",1066,1994,0107952,0,0,94
2834,"Pagemaster, The",1208,1994,0110763,1,0,150
2835,Angels in the Outfield,1128,1994,0109127,1,0,51
2836,True Lies,1098,1994,0111503,3,0,234
2837,"Client, The",1535,1994,0109446,3,0,247
2838,Amateur,1571,1994,0109093,3,0,19
2839,Pat and Margaret,1734,1994,0124829,3,0,6
2840,"Professional, The",1755,1994,0110413,3,0,275
2841,Bad Girls,1786,1994,0109198,3,0,159
2842,Go Fish,1788,1994,0109913,3,1,45
2843,Naked Gun 33 1/3: The Final Insult,1826,1994,0110622,2,0,200
2844,Beverly Hills Cop III,1850,1994,0109254,0,0,150
2845,Police Academy: Mission to Moscow,1914,1994,0110857,1,0,206
2846,Ed Wood,1920,1994,0109707,3,1,135
2847,Eat Drink Man Woman,2121,1994,0111797,3,0,81
2848,Muriel&#39;s Wedding,2209,1994,0110598,3,0,268
2849,Mina Tannenbaum,2210,1994,0110521,3,0,6
2850,Crooklyn,2350,1994,0109504,3,0,56
2851,"Shadow, The",2535,1994,0111143,0,0,105
2852,Priest,2852,1994,0110889,3,2,189
2853,Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu,4326,1994,0110054,3,0,84
2854,Fear City: A Family-Style Comedy,2972,1994,0109440,3,0,59
2855,Blue Sky,3004,1994,0109306,3,0,29
2856,J&#39;ai pas sommeil,3008,1994,0110171,3,1,89
2857,Trading Mom,3044,1994,0111470,3,0,16
2858,"Hudsucker Proxy, The",3062,1994,0110074,1,0,263
2859,"Last Seduction, The",3104,1994,0110308,1,0,258
2860,Wing Chun,3106,1994,0111800,2,0,46
2861,Giorgino,3133,1994,0109900,3,0,13
2862,"Fantastic Four, The",3162,1994,0109770,1,0,142
2863,I Like It Like That,3179,1994,0110091,3,1,101
2864,No Escape,3243,1994,0110678,0,0,106
2865,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice),3331,1994,0109277,3,0,38
2866,Oleanna,3431,1994,0110722,0,0,28
2867,"Adventures of Priscilla, Queen of the Desert, The",3501,1994,0109045,3,2,85
2868,Street Fighter,3522,1994,0111301,3,0,207
2869,Getting Any?,3657,1994,0110524,0,0,49
2870,"Specialist, The",3788,1994,0111255,1,0,340
2871,"Crow, The",3820,1994,0109506,3,0,237
2872,"Corrina, Corrina",3840,1994,0109484,3,0,57
2873,"Swan Princess, The",3973,1994,0111333,1,0,113
2874,Chungking Express,4056,1994,0109424,1,0,260
2875,"Road to Wellville, The",4112,1994,0111001,3,0,96
2876,It&#39;s Pat,4421,1994,0110169,3,0,61
2877,Three Colors: White,4515,1994,0111507,1,0,242
2878,Sister My Sister,4602,1994,0111205,3,1,54
2879,Star Trek Generations,4618,1994,0111280,3,0,174
2880,Birds 2: Land&#39;s End,4645,1994,0109275,3,0,22
2881,"Mask, The",4697,1994,0110475,1,0,231
2882,Felidae,4717,1994,0109791,1,0,68
2883,Legends of the Fall,4841,1994,0110322,3,0,117
2884,Uncovered,4869,1994,0111549,3,0,49
2885,Brainscan,4920,1994,0109327,1,0,54
2886,Quiz Show,4954,1994,0110932,2,0,56
2887,Color of Night,5078,1994,0109456,3,1,231
2888,Frit&auml;nkaren,5189,1994,0109849,3,0,0
2889,In the Mouth of Madness,5206,1994,0113409,1,0,70
2890,A.P.E.X.,5334,1994,0109144,1,0,36
2891,Airheads,5341,1994,0109068,1,0,39
2892,Natural Born Killers,5459,1994,0110632,3,0,480
2893,"Flintstones, The",5738,1994,0109813,3,0,161
2894,Wrony,5890,1994,0111751,3,0,35
2895,"Little Rascals, The",5909,1994,0110366,2,0,74
2896,New Nightmare,6029,1994,0111686,3,0,255
2897,See How They Fall,6154,1994,0110958,1,0,33
2898,Four Weddings and a Funeral,6451,1994,0109831,3,2,145
2899,Serial Mom,6477,1994,0111127,3,0,331
2900,Black Beauty,6981,1994,0109279,3,0,37
2901,Dias contados,7032,1994,0109699,3,0,67
2902,D2: The Mighty Ducks,7160,1994,0109520,1,0,39
2903,Death and the Maiden,7211,1994,0109579,0,0,157
2904,I.Q.,7263,1994,0110099,0,0,129
2905,Don&#39;t Drink the Water,7295,1994,0109644,1,0,9
2906,It Could Happen to You,7643,1994,0110167,1,0,140
2907,"Legend of Drunken Master, The",7933,1994,0111512,3,0,55
2908,Lakota Woman: Siege at Wounded Knee,7935,1994,0110297,3,0,17
2909,Kan du vissla Johanna?,7972,1994,0110236,0,0,21
2910,Runaway Daughters,8004,1994,0111033,3,0,34
2911,"Secret of Roan Inish, The",8446,1994,0111112,3,0,65
2912,Sirens,8460,1994,0111201,3,0,77
2913,Jenny&#39;s Wedding,8494,1994,3289712,3,1,182
2914,Die gottliche Ordnung,8592,1994,5818818,3,0,54
2915,Vive L&#39;Amour,8735,1994,0109066,0,0,14
2916,Miracle on 34th Street,8990,1994,0110527,3,0,34
2917,Clear and Present Danger,9108,1994,0109444,0,0,291
2918,"Next Karate Kid, The",9406,1994,0110657,3,0,80
2919,Revenge of the Musketeers,9525,1994,0109798,3,0,72
2920,Men of War,9768,1994,0110490,1,1,85
2921,Pentathlon,9772,1994,0110805,0,0,65
2922,Twilight Zone: Rod Serling&#39;s Lost Classics,9780,1994,0111520,2,0,10
2923,Voll normaaal,9811,1994,0111640,1,0,25
2924,Picture Bride,9814,1994,0114129,3,0,10
2925,Renaissance Man,10077,1994,0110971,2,0,67
2926,When a Man Loves a Woman,10178,1994,0111693,3,0,69
2927,"Usual Suspects, The",54,1995,0114814,1,2,275
2928,Se7en,69,1995,0114369,1,0,316
2929,Toy Story,87,1995,0114709,1,0,330
2930,Hackers,97,1995,0113243,2,0,117
2931,Casper,106,1995,0112642,3,0,149
2932,Outbreak,110,1995,0114069,3,0,218
2933,Die Hard: With a Vengeance,147,1995,0112864,1,0,362
2934,Empire Records,163,1995,0112950,3,0,152
2935,Billy Madison,184,1995,0112508,1,0,91
2936,Braveheart,205,1995,0112573,2,0,219
2937,Pocahontas,207,1995,0114148,3,0,235
2938,Sense and Sensibility,267,1995,0114388,3,0,130
2939,Mimi wo sumaseba (Whisper of the Heart),287,1995,0113824,3,0,115
2940,"Bridges of Madison County, The",294,1995,0112579,3,0,156
2941,Mallrats,489,1995,0113749,2,0,175
2942,Showgirls,566,1995,0114436,3,1,137
2943,Tank Girl,569,1995,0114614,3,0,69
2944,Cold Comfort Farm,637,1995,0112701,3,0,62
2945,How to Make an American Quilt,640,1995,0113347,3,0,60
2946,K&ocirc;kaku kid&ocirc;tai (Ghost in the Shell),659,1995,0113568,0,0,233
2947,Strange Days,675,1995,0114558,3,1,271
2948,Clueless,749,1995,0112697,3,1,106
2949,Now and Then,897,1995,0114011,3,0,131
2950,Circle of Friends,905,1995,0112679,3,0,24
2951,When Night is Falling,947,1995,0114916,3,3,50
2952,Mortal Kombat,955,1995,0113855,1,0,163
2953,Welcome to the Dollhouse,974,1995,0114906,3,0,85
2954,Antonia&#39;s Line,982,1995,0112379,3,0,194
2955,Four rooms,986,1995,0113101,3,0,104
2956,Batman Forever,1024,1995,0112462,1,0,281
2957,Balto,1031,1995,0112453,2,0,220
2958,While You Were Sleeping,1032,1995,0114924,3,0,278
2959,Heat,1037,1995,0113277,2,0,222
2960,Aladdin and the King of Thieves,1065,1995,0115491,1,0,116
2961,Pride and Prejudice,1563,1995,0112130,3,0,47
2962,French Kiss,1132,1995,0113117,2,0,97
2963,A Goofy Movie,1160,1995,0113198,2,0,290
2964,Gold Diggers: The Secret of Bear Mountain,1433,1995,0113188,3,0,50
2965,A little princess,1435,1995,0113670,3,0,152
2966,Sabrina,1643,1995,0114319,3,0,82
2967,Apollo 13,2060,1995,0112384,3,0,226
2968,Boys on the Side,2071,1995,0112571,3,2,181
2969,Copycat,2100,1995,0112722,3,0,128
2970,"To Wong Foo, Thanks for Everything! Julie Newmar",2163,1995,0114682,3,2,82
2971,Casino,2220,1995,0112641,2,0,413
2972,Dangerous Minds,2882,1995,0112792,3,0,149
2973,Waterworld,2303,1995,0114898,2,0,128
2974,Safe,2366,1995,0114323,3,0,37
2975,Dolores Claiborne,2394,1995,0109642,3,0,120
2976,Butterfly Kiss,2422,1995,0112604,3,2,107
2977,Canadian Bacon,2573,1995,0109370,1,0,49
2978,"Addiction, The",2684,1995,0112288,3,0,44
2979,"Celluloid Closet, The",2690,1995,0112651,3,4,35
2980,Rumble in the Bronx (Hung fan kui),2835,1995,0113326,1,0,132
2981,Twelve Monkeys,2864,1995,0114746,1,0,348
2982,"Net, The",2914,1995,0113957,3,1,200
2983,"Incredibly True Adventures of Two Girls in Love, The",2931,1995,0113416,3,2,178
2984,Serving in Silence,3027,1995,0114395,3,2,55
2985,"Baby-Sitters Club, The",3090,1995,0112435,3,0,86
2986,Persuasion,3142,1995,0114117,3,0,63
2987,"Pebble and the Penguin, The",3267,1995,0114108,2,0,54
2988,Fallen Angels,3298,1995,0112913,1,0,133
2989,"Sailor Moon SuperS the Movie, The Ten Senshi Unite, Mystery of the Black Dream Hole (Sailor Moon Super S the Movie: Black Dream",3332,1995,0112513,3,0,35
2990,Mighty Morphin Power Rangers: The Movie,3370,1995,0113820,3,0,336
2991,"American President, The",3684,1995,0112346,3,0,62
2992,Jumanji,3801,1995,0113497,3,0,309
2993,La Haine,3877,1995,0113247,0,0,156
2994,Before Sunrise,4020,1995,0112471,0,0,167
2995,Species,4169,1995,0114508,3,2,186
2996,"Quick and the Dead, The",4247,1995,0114214,3,0,194
2997,Assassins,4640,1995,0112401,1,0,209
2998,Maborosi,4678,1995,0113725,3,0,103
2999,Underground,4749,1995,0114787,1,0,179
3000,"Langoliers, The",4791,1995,0112040,3,0,68
3001,Congo,4902,1995,0112715,0,0,136
3002,Home for the holidays,4904,1995,0113321,3,1,20
3003,Dracula: Dead and Loving It,5084,1995,0112896,3,0,224
3004,Ringu Kanzenban,5199,1995,0235133,1,0,22
3005,Devil in a Blue Dress,5317,1995,0112857,1,0,59
3006,"City of Lost Children, The",5596,1995,0112682,3,0,103
3007,Dragon Ball Z: Wrath of the Dragon,5655,1995,0142243,2,0,10
3008,Ace Ventura: When Nature Calls,5710,1995,0112281,0,0,314
3009,Dilwale Dulhania Le Jayenge,5728,1995,0112870,3,0,27
3010,Kids,5771,1995,0113540,3,0,148
3011,Dead Presidents,5812,1995,0112819,3,0,310
3012,First Knight,5816,1995,0113071,2,0,205
3013,Higher Learning,5823,1995,0113305,3,2,45
3014,GoldenEye,6251,1995,0113189,3,0,270
3015,Othello,6544,1995,0114057,2,0,81
3016,Desperado,6625,1995,0112851,1,0,222
3017,Party Girl,6912,1995,0114095,3,1,63
3018,Nadie hablara de nosotras cuando hayamos muerto,7073,1995,0113918,3,0,5
3019,Babe,7364,1995,0112431,3,0,109
3020,El dia de la bestia,7388,1995,0112922,3,0,51
3021,Village of the Damned,7547,1995,0114852,3,0,184
3022,Grim,7566,1995,0113221,3,0,11
3023,Catnapped! The Movie,7568,1995,0114689,3,0,11
3024,Nick of Time,7651,1995,0113972,3,0,279
3025,Land and Freedom,7663,1995,0114671,1,0,37
3026,La flor de mi secreto,7702,1995,0113083,3,0,15
3027,Friday,7791,1995,0113118,2,0,146
3028,Tommy Boy,7805,1995,0114694,3,0,55
3029,Judge Dredd,7892,1995,0113492,3,0,173
3030,Magic in the Water,8442,1995,0113737,1,0,50
3031,Dead Man Walking,8451,1995,0112818,3,0,185
3032,"Basketball Diaries, The",8526,1995,0112461,1,1,326
3033,Total Eclipse,8539,1995,0114702,1,2,201
3034,Tall Tale,8919,1995,0111359,1,0,90
3035,Leaving Las Vegas,8923,1995,0113627,2,0,118
3036,Heavyweights,8930,1995,0110006,0,0,124
3037,"Englishman Who Went Up a Hill But Came Down a Mountain, The",9064,1995,0112966,0,0,35
3038,Waiting To Exhale,9104,1995,0114885,2,2,132
3039,It Takes Two,9230,1995,0113442,1,0,67
3040,Rob Roy,9588,1995,0114287,0,0,101
3041,Indira,9958,1995,0121401,2,0,1
3042,Major Payne,10039,1995,0110443,0,0,85
3043,La c&eacute;r&eacute;monie,9991,1995,0112769,3,1,188
3044,Les apprentis,10069,1995,0112386,1,0,35
3045,True Crime,10099,1995,0114736,3,0,82
3046,"Cure, The",10179,1995,0112757,1,1,48
3047,Mr. Holland&#39;s Opus,10198,1995,0113862,3,0,72
3048,"Rock, The",38,1996,0117500,1,0,253
3049,Jane Eyre,111,1996,0116684,3,0,55
3050,Spy Hard,129,1996,0117723,1,0,207
3051,Trainspotting,137,1996,0117951,2,1,267
3052,Bound,182,1996,0115736,3,2,223
3053,Matilda,369,1996,0117008,3,0,145
3054,Broken Arrow,431,1996,0115759,0,0,175
3055,Space Jam,435,1996,0117705,1,0,478
3056,Independence Day,444,1996,0116629,3,0,361
3057,Mission: Impossible,445,1996,0117060,1,0,191
3058,From Dusk Till Dawn,448,1996,0116367,1,0,214
3059,"Cable Guy, The",449,1996,0115798,1,0,230
3060,"Quest, The",525,1996,0117420,0,0,89
3061,Down Periscope,535,1996,0116130,0,0,35
3062,Scream,649,1996,0117571,3,0,358
3063,Libertarias,741,1996,0113649,3,0,20
3064,Harriet the Spy,760,1996,0116493,3,0,71
3065,Fire,881,1996,0116308,3,1,85
3066,"First Wives Club, The",912,1996,0116313,3,2,154
3067,I Shot Andy Warhol,970,1996,0116594,3,1,52
3068,Girls Town,977,1996,0116418,3,0,33
3069,Foxfire,981,1996,0116353,3,1,63
3070,Freeway,1010,1996,0116361,3,2,626
3071,DragonHeart,1030,1996,0116136,2,0,238
3072,"Hunchback of Notre Dame, The",1062,1996,0116583,1,0,230
3073,"Long Kiss Goodnight, The",1340,1996,0116908,3,0,280
3074,Love and Other Catastrophes,1343,1996,0116931,3,2,151
3075,Secrets &amp; Lies,1411,1996,0117589,3,0,58
3076,Hamlet,1233,1996,0116477,1,0,100
3077,Ridicule,1099,1996,0117477,1,0,257
3078,Muppet Treasure Island,1129,1996,0117110,1,0,62
3079,"Craft, The",1156,1996,0115963,3,0,237
3080,Escape from L.A.,1428,1996,0116225,1,1,194
3081,Fly Away Home,1569,1996,0116329,3,0,53
3082,101 Dalmatians,1172,1996,0115433,3,0,120
3083,Connie Gomper &amp; the Pack,1538,1996,0377683,0,0,0
3084,Homeward Bound II: Lost in San Francisco,1087,1996,0116552,1,0,112
3085,Twister,1082,1996,0117998,3,0,198
3086,Jingle All the Way,1722,1996,0116705,1,0,222
3087,Female Perversions,1791,1996,0116293,3,1,14
3088,Striptease,1818,1996,0117765,3,0,142
3089,Fargo,1852,1996,0116282,2,0,284
3090,"Associate, The",1859,1996,0115580,3,0,63
3091,Charlot og Charlotte,1874,1996,0115133,3,0,50
3092,Beyond Silence (Jenseits der Stille),2106,1996,0116692,3,0,130
3093,Set It Off,2154,1996,0117603,3,1,140
3094,Grace of my heart,2208,1996,0116442,3,0,36
3095,Emma,2221,1996,0116191,3,0,97
3096,"English Patient, The",2449,1996,0116209,3,0,329
3097,"Spitfire Grill, The",2885,1996,0117718,3,0,154
3098,"Mirror Has Two Faces, The",2937,1996,0117057,3,0,55
3099,Pusher,2994,1996,0117407,0,0,42
3100,Swallowtail Butterfly,3017,1996,0117797,3,0,13
3101,That Thing You Do!,3023,1996,0117887,3,1,94
3102,Brassed Off,3038,1996,0115744,3,0,104
3103,Walking and Talking,3059,1996,0118113,3,0,181
3104,Beautiful Girls,3081,1996,0115639,3,0,116
3105,When the Cat&#39;s Away,3242,1996,0115856,3,2,133
3106,Mother Night,3291,1996,0117093,1,0,193
3107,August,3383,1996,0115591,3,0,39
3108,Star Trek: First Contact,3402,1996,0117731,3,0,313
3109,"Glimmer Man, The",3410,1996,0116421,1,0,219
3110,Hard Eight,3526,1996,0119256,0,0,95
3111,"God of Cookery, The",3553,1996,0116426,1,0,1
3112,"Frighteners, The",3679,1996,0116365,3,0,157
3113,Kids Return,3703,1996,0116767,3,0,83
3114,Kingpin,3822,1996,0116778,1,0,125
3115,Big Night,3966,1996,0115678,3,0,59
3116,James and the Giant Peach,3970,1996,0116683,3,0,103
3117,Romeo + Juliet,4067,1996,0117509,3,0,128
3118,Fear,4353,1996,0116287,3,1,109
3119,Sabrina the Teenage Witch,4425,1996,0117534,3,0,28
3120,Three Lives and Only One Death,4482,1996,0117968,2,0,72
3121,Mars Attacks!,4621,1996,0116996,3,0,153
3122,"Fan, The",4778,1996,0116277,1,0,148
3123,Mr. Wrong,4822,1996,0117102,3,0,29
3124,Irma Vep,4831,1996,0116650,3,1,133
3125,Eye for an Eye,4859,1996,0116260,3,1,225
3126,"Truth About Cats &amp; Dogs, The",4890,1996,0117979,3,0,23
3127,Chain Reaction,4967,1996,0115857,1,0,72
3128,Poison Ivy II,4972,1996,0114151,3,1,62
3129,"Birdcage, The",4977,1996,0115685,2,1,103
3130,Manny &amp; Lo,5125,1996,0116985,3,0,120
3131,Hellraiser: Bloodline,5266,1996,0116514,1,0,62
3132,Lone Star,5295,1996,0116905,2,0,93
3133,"Preacher&#39;s Wife, The",5326,1996,0117372,3,0,43
3134,Welcome to the Discworld,5343,1996,0313773,0,0,4
3135,Swingers,5413,1996,0117802,2,1,215
3136,Beavis and Butt-Head Do America,5493,1996,0115641,1,0,135
3137,Crash,5551,1996,0115964,3,3,159
3138,Beautiful Thing,5698,1996,0115640,3,2,105
3139,"Daytrippers, The",5778,1996,0116041,3,1,55
3140,Waiting for Guffman,5786,1996,0118111,3,0,38
3141,"A Jin de gushi / Ah Kam, the Stunt woman",5855,1996,0115485,1,0,6
3142,Stealing Beauty,5883,1996,0117737,3,0,78
3143,Tenchi Muy&ocirc;! In Love,5932,1996,0117876,3,0,45
3144,Basquiat,6074,1996,0115632,2,0,78
3145,Va&#39; dove ti porta il cuore,6169,1996,0118105,3,0,4
3146,Mystery Science Theater 3000: The Movie,6441,1996,0117128,1,0,42
3147,Entertaining Angels: The Dorothy Day Story,6536,1996,0116212,3,0,93
3148,Michael,6623,1996,0117038,3,0,53
3149,Curdled,6738,1996,0115994,3,0,55
3150,La belle verte,6754,1996,0115650,3,0,32
3151,Eraser,6839,1996,0116213,3,0,247
3152,Twelfth Night or What You Will,6943,1996,0117991,3,0,91
3153,"Funeral, The",7051,1996,0116378,3,0,43
3154,Sleepers,7352,1996,0117665,1,0,330
3155,Un air de famille,7598,1996,0118015,3,0,44
3156,Evita,7630,1996,0116250,3,0,234
3157,Jack,7644,1996,0116669,2,0,78
3158,Primal Fear,7658,1996,0117381,1,0,178
3159,Tremors II: Aftershocks,7678,1996,0114720,0,0,60
3160,"Crucible, The",7932,1996,0115988,3,0,129
3161,Jerry Maguire,8008,1996,0116695,2,0,164
3162,Marvin&#39;s Room,8057,1996,0116999,3,0,50
3163,Sonic the Hedgehog: The Movie,8124,1996,0237765,0,0,73
3164,Last Man Standing,8208,1996,0116830,1,0,174
3165,2 Days in the Valley,8638,1996,0115438,3,0,260
3166,Tin Cup,9065,1996,0117918,3,0,46
3167,"Watermelon Woman, The",9088,1996,0118125,3,1,47
3168,Mother,9319,1996,0117091,3,0,51
3169,La lengua asesina,9457,1996,0116770,3,3,435
3170,Daylight,9725,1996,0116040,1,0,218
3171,Barb Wire,9782,1996,0115624,1,0,131
3172,Rollergator,9790,1996,0207061,3,0,13
3173,Michael Collins,10042,1996,0117039,1,0,219
3174,"Phantom, The",10098,1996,0117331,3,0,107
3175,Austin Powers: International Man of Mystery,5,1997,0118655,2,0,169
3176,"Fifth Element, The",22,1997,0119116,1,2,313
3177,"Game, The",68,1997,0119174,1,0,243
3178,Murder at 1600,70,1997,0119731,1,0,90
3179,Gattaca,77,1997,0119177,1,0,316
3180,Men in Black,83,1997,0119654,1,0,339
3181,"Devil&#39;s Advocate, The",105,1997,0118971,3,1,416
3182,Starship Troopers,107,1997,0120201,3,0,348
3183,Alien: Resurrection,297,1997,0118583,3,1,204
3184,Conspiracy Theory,318,1997,0118883,2,0,94
3185,Mononoke-hime,326,1997,0119698,3,0,133
3186,Wilde,343,1997,0120514,3,4,91
3187,Titanic,345,1997,0120338,3,0,484
3188,Dante's Peak,424,1997,0118928,3,0,259
3189,Liar Liar,425,1997,0119528,1,0,205
3190,Flubber,426,1997,0119137,2,0,89
3191,G.I. Jane,524,1997,0119173,3,0,128
3192,Con Air,573,1997,0118880,2,0,231
3193,La vita &egrave; bella,614,1997,0118799,0,0,85
3194,Good Will Hunting,623,1997,0119217,0,0,134
3195,"Postman, The",634,1997,0119925,1,0,144
3196,Event Horizon,662,1997,0119081,3,0,175
3197,Hercules,729,1997,0119282,3,0,270
3198,Romy and Michelle&#39;s High School Reunion,754,1997,0120032,3,0,87
3199,Cube,792,1997,0123755,3,0,212
3200,Contact,904,1997,0118884,3,0,174
3201,Career Girls,931,1997,0118818,1,0,15
3202,As Good as It Gets,936,1997,0119822,3,1,132
3203,Grosse Pointe Blank,1000,1997,0119229,3,0,283
3204,Batman &amp; Robin,1026,1997,0118688,2,0,237
3205,Jungle 2 Jungle,1054,1997,0119432,2,0,112
3206,For Richer or Poorer,1055,1997,0119142,3,0,79
3207,Air Force One,1068,1997,0118571,1,0,697
3208,"Winter Guest, The",1409,1997,0120521,3,0,104
3209,"Inheritance, The",1483,1997,0119369,3,0,52
3210,Wild America,1595,1997,0120512,2,0,28
3211,Funny Games,1193,1997,0119167,3,0,121
3212,My Best Friend&#39;s Wedding,1202,1997,0119738,2,2,48
3213,Anastasia,1218,1997,0118617,3,0,62
3214,Air Bud,1127,1997,0118570,1,0,32
3215,Good Burger,1159,1997,0119215,1,0,188
3216,Cinderella,1584,1997,0128996,3,0,26
